-4.97636,-0.140324,0,0,0,-0.0147818,0.999891,0,3
5.2394,0.297734,0,0,0,0.00661473,0.999978,0,3
20.9793,14.4901,0,0,0,0.729381,0.684108,0,3
3.84271,32.9863,0,0,0,-0.99963,0.0271878,0,3
-18.503,18.5402,0,0,0,-0.703475,0.71072,0,3
-9.9075,0.291284,0,0,0,0.0130496,0.999915,0,3
