13.7485,6.24294,0,0,0,0.703833,0.710366,0,3
1.38973,19.3689,0,0,0,0.99996,0.00896521,0,3
-15.5176,7.03663,0,0,0,-0.724203,0.689587,0,3
-4.97842,-0.0456411,0,0,0,-0.0123218,0.999924,0,3
1.88745,0.658491,0,0,0,0.00444539,0.99999,0,3
